match_id,point_id,set_num,score_A,score_B,set_A,set_B,serveur,winner,nb_coups,duree_frames,duree_secondes,frame_debut,frame_fin,sequence_coups,sequence_lateralites,sequence_effets,sequence_zones,service_lateralite,service_zone,faute_type,faute_lateralite,dernier_coup,derniere_zone,clip_path,player_A,player_B,competition,date
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,8,1,5,3,0,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,4,138,5.52,0,138,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,coup_droit,coup_droit","service,topspin,topspin,topspin","m3,m3,d2",coup_droit,m3,out,coup_droit,topspin,0,clips/set_1_point_8/set_1_point_8.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,9,1,6,3,0,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,78,3.12,0,78,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers","service,poussette",g1,coup_droit,g1,out,revers,poussette,0,clips/set_1_point_9/set_1_point_9.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,10,1,7,3,0,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,5,102,4.08,0,102,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit,revers,coup_droit,coup_droit","service,poussette,poussette,topspin,topspin","m2,m1,m2,m3",coup_droit,m2,out,coup_droit,topspin,0,clips/set_1_point_10/set_1_point_10.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,11,1,8,3,0,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,4,90,3.6,0,90,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,coup_droit,revers","service,poussette,topspin,bloc","g2,d3,m2",coup_droit,g2,filet,revers,bloc,0,clips/set_1_point_11/set_1_point_11.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,12,1,8,4,0,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,5,143,5.72,0,143,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,coup_droit,coup_droit,revers","service,flip,topspin,topspin,bloc","m2,m3,d2,d3",coup_droit,m2,out,revers,bloc,0,clips/set_1_point_12/set_1_point_12.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,13,1,8,5,0,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,3,111,4.44,0,111,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_contre","coup_droit,revers,coup_droit","service,poussette,topspin","d3,d3,g3",coup_droit,d3,pt_gagne,coup_droit,topspin,1,clips/set_1_point_13/set_1_point_13.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,14,1,9,5,0,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,2,60,2.4,0,60,"SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit","service,flip",g2,coup_droit,g2,out,coup_droit,flip,0,clips/set_1_point_14/set_1_point_14.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,15,1,9,6,0,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,5,102,4.08,0,102,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit,coup_droit,revers,revers","service,poussette,poussette,topspin,bloc","m1,m1,m3,m3",coup_droit,m1,out,revers,bloc,0,clips/set_1_point_15/set_1_point_15.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,16,1,10,6,0,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,3,102,4.08,0,102,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_contre","coup_droit,coup_droit,coup_droit","service,poussette,topspin","m2,d2,g3",coup_droit,m2,pt_gagne,coup_droit,topspin,1,clips/set_1_point_16/set_1_point_16.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,17,2,0,0,1,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,4,117,4.68,0,117,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,coup_droit,revers","service,topspin,bloc","m2,m3,d3",coup_droit,m2,out,revers,bloc,0,clips/set_2_point_17/set_2_point_17.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,18,2,0,1,1,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,5,98,3.92,0,98,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,coup_droit,revers,revers","service,flip,topspin,bloc,topspin","g2,d3,m3,g3",coup_droit,g2,out,revers,topspin,0,clips/set_2_point_18/set_2_point_18.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,19,2,1,1,1,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,105,4.2,0,105,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit","service,poussette",m2,coup_droit,m2,out,coup_droit,poussette,0,clips/set_2_point_19/set_2_point_19.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,20,2,2,1,1,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,3,100,4.0,0,100,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,coup_droit","service,flip,topspin","m2,g2",coup_droit,m2,out,coup_droit,topspin,0,clips/set_2_point_20/set_2_point_20.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,21,2,2,2,1,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,4,94,3.76,0,94,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,coup_droit,revers","service,poussette,topspin,topspin","g2,m2,m3",coup_droit,g2,out,revers,topspin,0,clips/set_2_point_21/set_2_point_21.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,22,2,2,3,1,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,102,4.08,0,102,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers","service,topspin",g3,coup_droit,g3,out,revers,topspin,0,clips/set_2_point_22/set_2_point_22.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,23,2,3,3,1,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,2,99,3.96,0,99,"PRITHIKA-PAVADE,serveur_point_contre","coup_droit,coup_droit","service,topspin","m2,g3",coup_droit,m2,pt_gagne,coup_droit,topspin,1,clips/set_2_point_23/set_2_point_23.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,24,2,3,4,1,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,7,115,4.6,0,115,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit,coup_droit,revers,revers,revers,revers","service,poussette,topspin,bloc,bloc,topspin,bloc","g1,d2,m2,m3,m2,g2",coup_droit,g1,out,revers,bloc,0,clips/set_2_point_24/set_2_point_24.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,25,2,4,4,1,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,3,66,2.64,0,66,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,revers","service,flip,bloc","m2,g3",coup_droit,m2,out,revers,bloc,0,clips/set_2_point_25/set_2_point_25.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,26,2,5,4,1,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,5,131,5.24,0,131,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,revers,revers,coup_droit","service,flip,topspin,topspin,topspin","m2,d3,g3,m3",coup_droit,m2,out,coup_droit,topspin,0,clips/set_2_point_26/set_2_point_26.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,27,2,5,5,1,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,3,103,4.12,0,103,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,coup_droit","service,topspin,topspin","m3,m3",coup_droit,m3,filet,coup_droit,topspin,0,clips/set_2_point_27/set_2_point_27.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,28,2,5,6,1,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,6,92,3.68,0,92,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_contre","coup_droit,coup_droit,revers,revers,revers,revers","service,poussette,topspin,topspin,bloc,topspin","g2,m3,d2,m2,m2,d3",coup_droit,g2,pt_gagne,revers,topspin,1,clips/set_2_point_28/set_2_point_28.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,29,2,6,6,1,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,3,67,2.68,0,67,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit,revers","service,poussette,topspin","m1,g3",coup_droit,m1,out,revers,topspin,0,clips/set_2_point_29/set_2_point_29.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,30,2,7,6,1,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,3,103,4.12,0,103,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,revers","service,poussette,topspin","d2,d2",coup_droit,d2,filet,revers,topspin,0,clips/set_2_point_30/set_2_point_30.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,31,2,7,7,1,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,4,112,4.48,0,112,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,revers,revers","service,topspin,topspin,bloc","m2,d2,m3",coup_droit,m2,out,revers,bloc,0,clips/set_2_point_31/set_2_point_31.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,32,2,8,7,1,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,3,63,2.52,0,63,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","revers,coup_droit,revers","service,topspin,bloc","m2,g3",revers,m2,out,revers,bloc,0,clips/set_2_point_32/set_2_point_32.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,33,2,9,7,1,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,2,71,2.84,0,71,"SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit","service,topspin",m2,coup_droit,m2,out,coup_droit,topspin,0,clips/set_2_point_33/set_2_point_33.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,34,2,9,8,1,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,84,3.36,0,84,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit","service,topspin",m2,coup_droit,m2,filet,coup_droit,topspin,0,clips/set_2_point_34/set_2_point_34.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,35,3,10,8,1,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,90,3.6,0,90,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers","service,flip",m2,coup_droit,m2,out,revers,flip,0,clips/set_3_point_35/set_3_point_35.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,36,3,0,0,2,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,3,88,3.52,0,88,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,revers","service,topspin,bloc","m2,d3",coup_droit,m2,out,revers,bloc,0,clips/set_3_point_36/set_3_point_36.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,37,3,0,1,2,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,13,294,11.76,0,294,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit,revers,coup_droit,coup_droit,coup_droit,revers,coup_droit,revers,coup_droit,revers,coup_droit,revers","service,topspin,bloc,topspin,bloc,topspin,bloc,topspin,bloc,topspin,bloc,topspin,bloc","m3,g3,m3,d2,m3,g3,m3,g2,g2,g2,d2,g3",coup_droit,m3,out,revers,bloc,0,clips/set_3_point_37/set_3_point_37.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,38,3,1,1,2,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,4,115,4.6,0,115,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,coup_droit,coup_droit","service,poussette,topspin,topspin","m2,m3,m3",coup_droit,m2,filet,coup_droit,topspin,0,clips/set_3_point_38/set_3_point_38.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,39,3,1,2,2,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,3,107,4.28,0,107,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_contre","coup_droit,revers,revers","service,topspin,topspin","m2,d3,d2",coup_droit,m2,pt_gagne,revers,topspin,1,clips/set_3_point_39/set_3_point_39.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,40,3,2,2,2,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,3,87,3.48,0,87,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,coup_droit","service,flip,topspin","g1,g3",coup_droit,g1,out,coup_droit,topspin,0,clips/set_3_point_40/set_3_point_40.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,41,3,2,3,2,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,4,66,2.64,0,66,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,revers,coup_droit","service,poussette,topspin,bloc","d2,g2,g3",coup_droit,d2,out,coup_droit,bloc,0,clips/set_3_point_41/set_3_point_41.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,42,3,2,4,2,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,4,75,3.0,0,75,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_contre","coup_droit,coup_droit,revers,revers","service,poussette,poussette,flip","m2,g1,m2,m2",coup_droit,m2,pt_gagne,revers,flip,1,clips/set_3_point_42/set_3_point_42.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,43,3,3,4,2,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,3,98,3.92,0,98,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,coup_droit","service,topspin,bloc","g3,m3",coup_droit,g3,out,coup_droit,bloc,0,clips/set_3_point_43/set_3_point_43.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,44,3,3,5,2,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,3,80,3.2,0,80,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,coup_droit","service,flip,bloc","m2,g3",coup_droit,m2,out,coup_droit,bloc,0,clips/set_3_point_44/set_3_point_44.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,45,3,3,6,2,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,2,54,2.16,0,54,"SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit","service,poussette",m2,coup_droit,m2,filet,coup_droit,poussette,0,clips/set_3_point_45/set_3_point_45.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,46,3,3,7,2,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,5,87,3.48,0,87,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,revers,coup_droit,revers","service,poussette,topspin,topspin,bloc","m2,g2,m3,g2",coup_droit,m2,out,revers,bloc,0,clips/set_3_point_46/set_3_point_46.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,47,3,4,7,2,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,5,140,5.6,0,140,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers,revers,coup_droit,coup_droit","service,poussette,poussette,topspin,bloc","d2,m1,d1,g3",coup_droit,d2,out,coup_droit,bloc,0,clips/set_3_point_47/set_3_point_47.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,48,3,4,8,2,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,88,3.52,0,88,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit","service,poussette",m2,coup_droit,m2,out,coup_droit,poussette,0,clips/set_3_point_48/set_3_point_48.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,49,3,5,8,2,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,4,89,3.56,0,89,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,coup_droit,coup_droit","service,poussette,topspin,topspin","m2,d2,m2",coup_droit,m2,out,coup_droit,topspin,0,clips/set_3_point_49/set_3_point_49.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,50,3,5,9,2,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,3,64,2.56,0,64,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,coup_droit","service,flip,topspin","d2,d3",coup_droit,d2,out,coup_droit,topspin,0,clips/set_3_point_50/set_3_point_50.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,51,3,6,9,2,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,75,3.0,0,75,"PRITHIKA-PAVADE,serveur_point_pour","revers,revers","service,flip",m2,revers,m2,filet,revers,flip,0,clips/set_3_point_51/set_3_point_51.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,52,3,7,9,2,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,4,102,4.08,0,102,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","revers,coup_droit,revers,coup_droit","service,poussette,topspin,bloc","m1,m2,d2",revers,m1,out,coup_droit,bloc,0,clips/set_3_point_52/set_3_point_52.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,53,3,8,9,2,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,2,71,2.84,0,71,"SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit","service,poussette",m2,coup_droit,m2,filet,coup_droit,poussette,0,clips/set_3_point_53/set_3_point_53.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,54,3,8,10,2,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,8,165,6.6,0,165,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit,coup_droit,revers,coup_droit,coup_droit,coup_droit,coup_droit","service,poussette,poussette,topspin,topspin,bloc,topspin,bloc","m2,d2,m2,d2,g3,m3,g3",coup_droit,m2,out,coup_droit,bloc,0,clips/set_3_point_54/set_3_point_54.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,55,4,0,0,2,1,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,11,188,7.52,0,188,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,coup_droit,revers,revers,coup_droit,revers,revers,coup_droit,revers,coup_droit","service,poussette,topspin,bloc,bloc,topspin,bloc,topspin,topspin,topspin,bloc","g2,d2,m1,g2,m2,g3,d2,m2,d3,m2",coup_droit,g2,filet,coup_droit,bloc,0,clips/set_4_point_55/set_4_point_55.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,56,4,1,0,2,1,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,2,56,2.24,0,56,"SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,revers","service,flip",m2,coup_droit,m2,out,revers,flip,0,clips/set_4_point_56/set_4_point_56.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,57,4,1,1,2,1,PRITHIKA-PAVADE,PRITHIKA-PAVADE,4,110,4.4,0,110,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,coup_droit,revers","service,flip,bloc,bloc","m2,g3,d2",coup_droit,m2,filet,revers,bloc,0,clips/set_4_point_57/set_4_point_57.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,58,4,2,1,2,1,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,2,76,3.04,0,76,"PRITHIKA-PAVADE,serveur_point_contre","coup_droit,revers","service,topspin","g3,g2",coup_droit,g3,pt_gagne,revers,topspin,1,clips/set_4_point_58/set_4_point_58.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,59,4,2,2,2,1,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,3,64,2.56,0,64,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_contre","coup_droit,coup_droit,revers","service,poussette,topspin","m2,g2,g2",coup_droit,m2,pt_gagne,revers,topspin,1,clips/set_4_point_59/set_4_point_59.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,60,4,2,3,2,1,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,3,65,2.6,0,65,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit,revers","service,poussette,flip","g1,m2",coup_droit,g1,filet,revers,flip,0,clips/set_4_point_60/set_4_point_60.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
